"","X","Series","Period","Method","RMSE","MAE","MAPE"
"48",48,"N0004","YEARLY","EAT",0.129545972836878,0.110816135682964,6.51595348477602
"49",49,"N0004","YEARLY","BAT",0.123843471461974,0.102738732588358,6.00902617529179
"50",50,"N0004","YEARLY","BET",0.251982774016916,0.187583902444028,11.2050278943401
"51",51,"N0004","YEARLY","BEAT",0.169834946029728,0.140387398222279,8.31831854945397
"52",52,"N0004","YEARLY","medianBEAT",0.192334577976548,0.154001374044969,9.14322109662117
"53",53,"N0004","YEARLY","meanBaggedBEAT",0.120912855902611,0.0990124405674186,5.73869233512104
"54",54,"N0004","YEARLY","medianBaggedBEAT",0.131839171308362,0.109406835963241,6.32483693739577
"55",55,"N0004","YEARLY","meanPertBEAT",0.139338322123587,0.112071617348862,6.44374123563135
"56",56,"N0004","YEARLY","medianPertBEAT",0.143342161053626,0.117093206321016,6.70802450028664
"57",57,"N0005","YEARLY","Auto.Arima",0.179859691859447,0.162842147578356,20.7439761476538
"58",58,"N0005","YEARLY","BSTS",0.349833288230977,0.315200562010281,39.8649112169418
"59",59,"N0005","YEARLY","ETS",0.17591387938473,0.158813426955216,20.2443319047658
"60",60,"N0005","YEARLY","THETA",0.1491655481086,0.131242003208138,16.8196804640012
"61",61,"N0005","YEARLY","BEA",0.233321129940668,0.212285378847951,26.9510730897871
"62",62,"N0005","YEARLY","EAT",0.168188682945896,0.150965859247237,19.2693295054736
"63",63,"N0005","YEARLY","BAT",0.223855932021828,0.203094904265592,25.8095226095322
"64",64,"N0005","YEARLY","BET",0.222517017962155,0.201751997391212,25.6429745285696
"65",65,"N0005","YEARLY","BEAT",0.211633119083398,0.192024534937998,24.4182249333406
"66",66,"N0005","YEARLY","medianBEAT",0.177885634104737,0.160827787266786,20.4941540262098
"67",67,"N0005","YEARLY","meanBaggedBEAT",0.130022189244843,0.109100357874383,14.1177885120586
"68",68,"N0005","YEARLY","medianBaggedBEAT",0.127935715804858,0.10812117378888,13.9705703584085
"69",69,"N0005","YEARLY","meanPertBEAT",0.109370810413064,0.0907973447855524,11.7559441374932
"70",70,"N0005","YEARLY","medianPertBEAT",0.103611079312805,0.0849269756053415,10.988583239276
"71",71,"N0006","YEARLY","Auto.Arima",0.291275195554765,0.251279205880821,19.4797980314247
"72",72,"N0006","YEARLY","BSTS",0.226032794176503,0.197194817848207,15.2924938811645
"73",73,"N0006","YEARLY","ETS",0.0669803723923509,0.056571129274665,4.36515273900291
"74",74,"N0006","YEARLY","THETA",0.153723782821689,0.134365430818085,10.4387457898128
"75",75,"N0006","YEARLY","BEA",0.186826786017068,0.163376286804935,12.6805472154658
"76",76,"N0006","YEARLY","EAT",0.162870194044602,0.142433157794894,11.0626311850153
"77",77,"N0006","YEARLY","BAT",0.223012714388208,0.194279818182371,15.0703459008007
"78",78,"N0006","YEARLY","BET",0.142551021273526,0.124405028450689,9.66686313492855
"79",79,"N0006","YEARLY","BEAT",0.178476913550737,0.156123572808222,12.1200968590526
"80",80,"N0006","YEARLY","medianBEAT",0.18953955071281,0.165780124333146,12.8656198354887
"81",81,"N0006","YEARLY","meanBaggedBEAT",0.183396805996094,0.160739516142144,12.4720537566649
"82",82,"N0006","YEARLY","medianBaggedBEAT",0.179582736113873,0.157212252917865,12.1999676363835
"83",83,"N0006","YEARLY","meanPertBEAT",0.171428246729185,0.150008616717182,11.6232423557567
"84",84,"N0006","YEARLY","medianPertBEAT",0.181450614811571,0.159732314667501,12.3723990834151
"85",85,"N0007","YEARLY","Auto.Arima",0.0452962183513062,0.0358328244064277,2.9037507950887
"86",86,"N0007","YEARLY","BSTS",0.211194479252038,0.19724585503299,15.8020934441998
"87",87,"N0007","YEARLY","ETS",0.0452913432394125,0.0358285635849659,2.90338666780696
"88",88,"N0007","YEARLY","THETA",0.114294590750296,0.102106603831196,8.23246415582956
"89",89,"N0007","YEARLY","BEA",0.0884141775130795,0.0772650334793778,6.26092739632938
"90",90,"N0007","YEARLY","EAT",0.061114246634928,0.045793113864756,3.75654846491257
"91",91,"N0007","YEARLY","BAT",0.116540848072517,0.105544490932983,8.50847062878881
"92",92,"N0007","YEARLY","BET",0.116536989300186,0.105540230111522,8.50813068616023
"93",93,"N0007","YEARLY","BEAT",0.0946477843993296,0.0834754260673322,6.75381158620443
"94",94,"N0007","YEARLY","medianBEAT",0.0729535920270171,0.0596938088829799,4.8616592210833
"95",95,"N0007","YEARLY","meanBaggedBEAT",0.0620614873614271,0.0531729577171519,4.30757660242813
"96",96,"N0007","YEARLY","medianBaggedBEAT",0.0510159306242636,0.0441239947081549,3.57770989136555
"97",97,"N0007","YEARLY","meanPertBEAT",0.0951872478974022,0.0827425122307681,6.67200534471569
"98",98,"N0007","YEARLY","medianPertBEAT",0.111247155109104,0.100497181170951,8.08821689227712
"99",99,"N0008","YEARLY","Auto.Arima",2.49789981161263,2.1597576583421,67.6739649231285
"100",100,"N0008","YEARLY","BSTS",1.68129641145806,1.40749993263587,44.3829694987783
"101",101,"N0008","YEARLY","ETS",0.333117071896419,0.311469531262743,9.53893382003214
"102",102,"N0008","YEARLY","THETA",0.709280150038331,0.585974289465138,18.5588648747985
"103",103,"N0008","YEARLY","BEA",1.4835185725192,1.23706725794495,39.0486195325933
"104",104,"N0008","YEARLY","EAT",1.1571661103183,0.943986184839737,29.9278592045671
"105",105,"N0008","YEARLY","BAT",1.62444690529059,1.36517143476607,43.0258743122022
"106",106,"N0008","YEARLY","BET",0.890971012726689,0.719941332904718,22.8800771229121
"107",107,"N0008","YEARLY","BEAT",1.28783192678493,1.05986462178877,33.5416367781199
"108",108,"N0008","YEARLY","medianBEAT",1.19134887035217,0.971129695122504,30.7889799111091
"109",109,"N0008","YEARLY","meanBaggedBEAT",1.46164746781089,1.1947010465873,37.8330545798931
"110",110,"N0008","YEARLY","medianBaggedBEAT",1.49845577819764,1.25085341159851,39.4766053170288
"111",111,"N0008","YEARLY","meanPertBEAT",2.67552770698547,2.3430306795705,73.2444895755429
"112",112,"N0008","YEARLY","medianPertBEAT",2.79745167663695,2.4719586641046,77.1412956968948
"113",113,"N0009","YEARLY","Auto.Arima",0.546156393909348,0.51288269431443,28.2604044382269
"114",114,"N0009","YEARLY","BSTS",0.264134369289684,0.232561989684351,12.8268544270932
"115",115,"N0009","YEARLY","ETS",0.546184096050132,0.512912193554868,28.2620936618377
"116",116,"N0009","YEARLY","THETA",0.434241141110432,0.406905098918919,22.4242038542428
"117",117,"N0009","YEARLY","BEA",0.447442268583847,0.419452292517883,23.1164508423859
"118",118,"N0009","YEARLY","EAT",0.508558756975938,0.477566662262739,26.3155673181024
"119",119,"N0009","YEARLY","BAT",0.410803104188244,0.3841165943059,21.1704875731876
"120",120,"N0009","YEARLY","BET",0.410812298508579,0.384126427386046,21.1710506477245
"121",121,"N0009","YEARLY","BEAT",0.444139847950564,0.416315494118142,22.9433890953501
"122",122,"N0009","YEARLY","medianBEAT",0.48984631682248,0.459893896616675,25.3423041462348
"123",123,"N0009","YEARLY","meanBaggedBEAT",0.552414700979646,0.52877674908122,29.3442678067152
"124",124,"N0009","YEARLY","medianBaggedBEAT",0.612919756010148,0.589024382616435,32.7308230490713
"125",125,"N0009","YEARLY","meanPertBEAT",0.470822203642031,0.44665454841525,24.7616903223457
"126",126,"N0009","YEARLY","medianPertBEAT",0.496143571744408,0.472191337170778,26.1849567579537
"127",127,"N0010","YEARLY","Auto.Arima",1.12519346448428,0.872012733705809,147.967548124682
"128",128,"N0010","YEARLY","BSTS",1.09253279708983,0.84897962620184,143.802316146162
"129",129,"N0010","YEARLY","ETS",1.22047970875609,0.979041297330438,161.929621185411
"130",130,"N0010","YEARLY","THETA",0.963968881954701,0.730164218269356,126.062006602255
"131",131,"N0010","YEARLY","BEA",1.14581938421653,0.900011219079362,151.233161818751
"132",132,"N0010","YEARLY","EAT",1.10245025229407,0.857040321796326,145.123965945267
"133",133,"N0010","YEARLY","BAT",1.060290959536,0.813686431420127,139.081530932184
"134",134,"N0010","YEARLY","BET",1.09157354184056,0.849362619295004,143.73555528576
"135",135,"N0010","YEARLY","BEAT",1.09997073903198,0.855025147897705,144.79355349549
"136",136,"N0010","YEARLY","medianBEAT",1.10885722405292,0.860496179953825,145.884932135422
"137",137,"N0010","YEARLY","meanBaggedBEAT",1.10316039938512,0.857475842808926,145.210669698948
"138",138,"N0010","YEARLY","medianBaggedBEAT",1.10677271838079,0.861862171323076,145.754747105901
"139",139,"N0010","YEARLY","meanPertBEAT",1.09583355411909,0.851081270794276,144.214610286785
"140",140,"N0010","YEARLY","medianPertBEAT",1.09802858618311,0.85333570767243,144.530677842836
"141",1,"N0091","YEARLY","Auto.Arima",0.581649885033727,0.377921432292587,12.0278084387985
"142",2,"N0091","YEARLY","BSTS",0.569851335226452,0.397886170782667,13.1947798685162
"143",3,"N0091","YEARLY","ETS",0.762010709162529,0.60785457674058,21.486853247464
"144",4,"N0091","YEARLY","THETA",0.77000802981815,0.563511739381786,19.0098796893585
"145",5,"N0091","YEARLY","BEA",0.634971994569072,0.461220726605278,15.5698138515929
"146",6,"N0091","YEARLY","EAT",0.701802868957892,0.516429249471651,17.5081804585403
"147",7,"N0091","YEARLY","BAT",0.639402663530045,0.446439780819013,14.7441559988911
"148",8,"N0091","YEARLY","BET",0.698938720700936,0.523084162301678,17.8971709351129
"149",9,"N0091","YEARLY","BEAT",0.668510246738467,0.486793479799405,16.4298303110343
"150",10,"N0091","YEARLY","medianBEAT",0.664913290282214,0.478321464569109,16.0330536674514
"151",11,"N0091","YEARLY","meanBaggedBEAT",0.710343083094343,0.534921411076889,18.3575952136145
"152",12,"N0091","YEARLY","medianBaggedBEAT",0.713042226561596,0.536470379056046,18.3999809353558
"153",13,"N0091","YEARLY","meanPertBEAT",0.693093664070962,0.515718476731637,17.5962591772219
"154",14,"N0091","YEARLY","medianPertBEAT",0.702409475790347,0.525415306240135,17.9729624536986
"155",15,"N0092","YEARLY","Auto.Arima",1.17603800886299,0.872182387755139,27.8146501031364
"156",16,"N0092","YEARLY","BSTS",1.14974050328137,0.841382681421052,26.6387466317357
"157",17,"N0092","YEARLY","ETS",1.19229031504948,0.894049557473207,28.6898605748894
"158",18,"N0092","YEARLY","THETA",1.31128098734039,1.00624510662946,32.5979569126191
"159",19,"N0092","YEARLY","BEA",1.17261827757126,0.869204875549799,27.7144191032538
"160",20,"N0092","YEARLY","EAT",1.22622394320255,0.924159017285937,29.700822530215
"161",21,"N0092","YEARLY","BAT",1.21187631242325,0.906603391935219,29.0171178824971
"162",22,"N0092","YEARLY","BET",1.21732024085739,0.913892448507908,29.3088547064147
"163",23,"N0092","YEARLY","BEAT",1.206966254919,0.903464933319716,28.9353035555952
"164",24,"N0092","YEARLY","medianBEAT",1.18414156698788,0.883115972614173,28.2522553390129
"165",25,"N0092","YEARLY","meanBaggedBEAT",1.15647385231705,0.841684997592756,26.5474849816657
"166",26,"N0092","YEARLY","medianBaggedBEAT",1.1701098512557,0.858256026781204,27.1854830482066
"167",27,"N0092","YEARLY","meanPertBEAT",1.15545537165394,0.841634254931274,26.5614601593468
"168",28,"N0092","YEARLY","medianPertBEAT",1.17199726243079,0.858989534274488,27.1940968174464
"169",29,"N0093","YEARLY","Auto.Arima",0.764175409036961,0.60687828065,16.6741431110044
"170",30,"N0093","YEARLY","BSTS",0.529033484579858,0.412329923409223,11.2669323866667
"171",31,"N0093","YEARLY","ETS",0.740967417628653,0.587335599729672,16.1298678028409
"172",32,"N0093","YEARLY","THETA",1.03965405911439,0.842756338322308,23.3579112299651
"173",33,"N0093","YEARLY","BEA",0.677729877879504,0.534701736190717,14.6570424948254
"174",34,"N0093","YEARLY","EAT",0.847705028000844,0.676898637033318,18.6242159793949
"175",35,"N0093","YEARLY","BAT",0.77640057986642,0.617750546520919,16.9699655686583
"176",36,"N0093","YEARLY","BET",0.768628193788909,0.611236319547476,16.7885404659371
"177",37,"N0093","YEARLY","BEAT",0.767500511053362,0.610146809823107,16.7599411272039
"178",38,"N0093","YEARLY","medianBEAT",0.752564941358048,0.597106940189836,16.4020054569227
"179",39,"N0093","YEARLY","meanBaggedBEAT",0.854250486556084,0.693291312393567,19.2375832181173
"180",40,"N0093","YEARLY","medianBaggedBEAT",0.897977912682114,0.740871162421214,20.7584338744099
"181",41,"N0093","YEARLY","meanPertBEAT",0.805250059947507,0.642416921258439,17.6469583300954
"182",42,"N0093","YEARLY","medianPertBEAT",0.827725514934595,0.657964875051121,18.0468025388636
"183",43,"N0094","YEARLY","Auto.Arima",2.13479172083855,1.89847459394649,107.832880149371
"184",44,"N0094","YEARLY","BSTS",1.48653251216674,1.33341580226597,75.7203552463577
"185",45,"N0094","YEARLY","ETS",1.60848456523873,1.44605142204608,82.0980018671938
"186",46,"N0094","YEARLY","THETA",0.226106997740056,0.19879478895387,11.3635319226235
"187",47,"N0094","YEARLY","BEA",1.74316587740842,1.55931393941951,88.5504124209743
"188",48,"N0094","YEARLY","EAT",1.32142177806308,1.18110693498215,67.0981379797295
"189",49,"N0094","YEARLY","BAT",1.28081013261196,1.14356172838877,64.9722557727842
"190",50,"N0094","YEARLY","BET",1.10550573420147,0.992754004421973,56.3939630120583
"191",51,"N0094","YEARLY","BEAT",1.3626850937414,1.2191841518031,69.2536922963866
"192",52,"N0094","YEARLY","medianBEAT",1.54750276403822,1.38973361215603,78.9091785567757
"193",53,"N0094","YEARLY","meanBaggedBEAT",1.05906425426147,0.943827143218977,53.6409816144882
"194",54,"N0094","YEARLY","medianBaggedBEAT",1.06454223198196,0.951984470166995,54.0933635872645
"195",55,"N0094","YEARLY","meanPertBEAT",1.09513789705993,0.978479598743163,55.5998287160547
"196",56,"N0094","YEARLY","medianPertBEAT",1.15247465651995,1.03334001978457,58.696848028377
"197",57,"N0095","YEARLY","Auto.Arima",0.338656489079076,0.307369744073297,20.3597338198048
"198",58,"N0095","YEARLY","BSTS",0.175570107764179,0.157485418028419,10.4568453478989
"199",59,"N0095","YEARLY","ETS",0.33865675085321,0.307370032493039,20.359753945801
"200",60,"N0095","YEARLY","THETA",0.302684691563979,0.274162104717898,18.1483703089108
"201",61,"N0095","YEARLY","BEA",0.283176891390471,0.256442985383697,16.9763133004099
"202",62,"N0095","YEARLY","EAT",0.326641715779704,0.296300627094745,19.6226193581722
"203",63,"N0095","YEARLY","BAT",0.271301509109605,0.245373676125317,16.2391854214465
"204",64,"N0095","YEARLY","BET",0.27130159606159,0.245373772265231,16.2391921301119
"205",65,"N0095","YEARLY","BEAT",0.288043928227581,0.260872765217247,17.2693275525351
"206",66,"N0095","YEARLY","medianBEAT",0.320642785851797,0.290765924395598,19.2540520643578
"207",67,"N0095","YEARLY","meanBaggedBEAT",0.280996603822699,0.250861863971122,16.5366175072942
"208",68,"N0095","YEARLY","medianBaggedBEAT",0.297682828695874,0.265446443154149,17.491764361115
"209",69,"N0095","YEARLY","meanPertBEAT",0.285864444814823,0.256286010474833,16.9144486118425
"210",70,"N0095","YEARLY","medianPertBEAT",0.304627781198674,0.274564097644587,18.1485788021384
"211",71,"N0096","YEARLY","Auto.Arima",0.160200935756687,0.146086661973297,9.4144265495467
"212",72,"N0096","YEARLY","BSTS",0.195015799256246,0.18056880521245,11.6464926381953
"213",73,"N0096","YEARLY","ETS",0.207905224983456,0.192231584787747,12.3811076775465
"214",74,"N0096","YEARLY","THETA",0.253699485714559,0.235095329706552,15.1318735310445
"215",75,"N0096","YEARLY","BEA",0.187547089505724,0.172962350657831,11.1473422884295
"216",76,"N0096","YEARLY","EAT",0.206838192010733,0.191137858822532,12.3091359193792
"217",77,"N0096","YEARLY","BAT",0.202519411196893,0.187250265630767,12.0642642395955
"218",78,"N0096","YEARLY","BET",0.218704055256015,0.202631906568917,13.0531579489288
"219",79,"N0096","YEARLY","BEAT",0.203863480972529,0.188495595420012,12.1434750990832
"220",80,"N0096","YEARLY","medianBEAT",0.201433787609075,0.186400195000099,12.0138001578709
"221",81,"N0096","YEARLY","meanBaggedBEAT",0.246115663824637,0.229284053485504,14.7824675154257
"222",82,"N0096","YEARLY","medianBaggedBEAT",0.235585854789155,0.219962212034462,14.1926709120943
"223",83,"N0096","YEARLY","meanPertBEAT",0.270412802566323,0.252601981188999,16.2940854853536
"224",84,"N0096","YEARLY","medianPertBEAT",0.261192042863069,0.244197114370343,15.7579227382652
"225",85,"N0097","YEARLY","Auto.Arima",0.166395863815019,0.132845313211208,9.4625007066009
"226",86,"N0097","YEARLY","BSTS",0.0427498891900155,0.0373960656179827,2.65042248207529
"227",87,"N0097","YEARLY","ETS",0.104580871104076,0.0780762172742646,5.57038584782507
"228",88,"N0097","YEARLY","THETA",0.0560069798180384,0.0470439085500578,3.34632639143075
"229",89,"N0097","YEARLY","BEA",0.0981896595188182,0.072991673085829,5.20985640202791
"230",90,"N0097","YEARLY","EAT",0.106605146311308,0.0796758222337666,5.68408019852556
"231",91,"N0097","YEARLY","BAT",0.0809401812986776,0.0621801069932599,4.43599659436876
"232",92,"N0097","YEARLY","BET",0.0633165727172508,0.0519491681699634,3.7000523603435
"233",93,"N0097","YEARLY","BEAT",0.0866938638908589,0.0652900912224576,4.65950969109304
"234",94,"N0097","YEARLY","medianBEAT",0.0786053311346085,0.0608319762300543,4.33818768634833
"235",95,"N0097","YEARLY","meanBaggedBEAT",0.142643580494199,0.120379500595387,8.59288479539238
"236",96,"N0097","YEARLY","medianBaggedBEAT",0.105219953184911,0.083770542609498,5.98700291572164
"237",97,"N0097","YEARLY","meanPertBEAT",0.109412558085504,0.0831353149188695,5.93046231091507
"238",98,"N0097","YEARLY","medianPertBEAT",0.0947014825955233,0.070778543264426,5.05157947109697
"239",99,"N0098","YEARLY","Auto.Arima",0.254853549680964,0.211693221336637,19.8955813614557
"240",100,"N0098","YEARLY","BSTS",0.466210127816335,0.354955127651937,34.8640581857363
"241",101,"N0098","YEARLY","ETS",0.267963579817804,0.220410591643513,20.9315647279555
"242",102,"N0098","YEARLY","THETA",0.393539201359574,0.30715132274879,29.9336902369712
"243",103,"N0098","YEARLY","BEA",0.324967023126373,0.262288912919858,25.2259951624895
"244",104,"N0098","YEARLY","EAT",0.302671471466124,0.246418378576313,23.5869454421275
"245",105,"N0098","YEARLY","BAT",0.367469191704557,0.291202489954951,28.2267036654947
"246",106,"N0098","YEARLY","BET",0.373439123694101,0.294108280057242,28.5720314543279
"247",107,"N0098","YEARLY","BEAT",0.341703267985796,0.273504515377091,26.4029189311099
"248",108,"N0098","YEARLY","medianBEAT",0.328771300575829,0.263780957196151,25.4326274824633
"249",109,"N0098","YEARLY","meanBaggedBEAT",0.430945153728352,0.333341470896114,32.5762587479292
"250",110,"N0098","YEARLY","medianBaggedBEAT",0.45170119254692,0.35921192302547,34.7726766487709
"251",111,"N0098","YEARLY","meanPertBEAT",0.442454774485788,0.345047490998393,33.6271304314383
"252",112,"N0098","YEARLY","medianPertBEAT",0.408894391028541,0.318352223370388,31.0445300252945
"253",113,"N0099","YEARLY","Auto.Arima",0.272513692987318,0.233289513231399,25.3016560908625
"254",114,"N0099","YEARLY","BSTS",0.383943386862334,0.317016493300422,36.5885167673289
"255",115,"N0099","YEARLY","ETS",0.277853152176264,0.238422696986848,26.025360482918
"256",116,"N0099","YEARLY","THETA",0.365166757862941,0.29811483168751,34.3171092301318
"257",117,"N0099","YEARLY","BEA",0.305587606483618,0.259720336848439,29.055687783764
"258",118,"N0099","YEARLY","EAT",0.301249175987074,0.256609013968585,28.5480419346374
"259",119,"N0099","YEARLY","BAT",0.335575531992594,0.279617715081992,31.8196040328353
"260",120,"N0099","YEARLY","BET",0.338214136197193,0.281328776333809,32.0608388301871
"261",121,"N0099","YEARLY","BEAT",0.319569336440745,0.269318960558206,30.3710431453559
"262",122,"N0099","YEARLY","medianBEAT",0.317772755201138,0.268268764337179,30.1712348565249
"263",123,"N0099","YEARLY","meanBaggedBEAT",0.31913125369528,0.268767879307838,30.3419813945806
"264",124,"N0099","YEARLY","medianBaggedBEAT",0.308392949713089,0.262101142921916,29.2021571327674
"265",125,"N0099","YEARLY","meanPertBEAT",0.323469657124222,0.271911259953724,30.7499567093548
"266",126,"N0099","YEARLY","medianPertBEAT",0.325022379685829,0.272891919038353,30.8893347728839
"267",127,"N0100","YEARLY","Auto.Arima",0.448088841766426,0.392616326335422,23.2010144759605
"268",128,"N0100","YEARLY","BSTS",0.331191535797352,0.293124322228303,17.4419037380094
"269",129,"N0100","YEARLY","ETS",0.452592103757906,0.396264031324361,23.396807967942
"270",130,"N0100","YEARLY","THETA",0.412837144841337,0.362604810515734,21.4287808557067
"271",131,"N0100","YEARLY","BEA",0.410429000480319,0.360668226629362,21.3465753939706
"272",132,"N0100","YEARLY","EAT",0.437811995331075,0.383828389391839,22.675534433203
"273",133,"N0100","YEARLY","BAT",0.397198471781447,0.34944848635982,20.6905663565588
"274",134,"N0100","YEARLY","BET",0.398696571814471,0.3506643880228,20.755830853886
"275",135,"N0100","YEARLY","BEAT",0.411018796955903,0.361152372600955,21.3671267594046
"276",136,"N0100","YEARLY","medianBEAT",0.430534346808355,0.378263639385657,22.3721570656081
"277",137,"N0100","YEARLY","meanBaggedBEAT",0.434426363869251,0.379909805753315,22.3777417527562
"278",138,"N0100","YEARLY","medianBaggedBEAT",0.454022925215868,0.39556651616612,23.2206453251882
"279",139,"N0100","YEARLY","meanPertBEAT",0.431564736078055,0.377250408190149,22.2078772542308
"280",140,"N0100","YEARLY","medianPertBEAT",0.429826245439686,0.37647223538212,22.1996845466517
"281",1,"N0991","QUARTERLY","Auto.Arima",0.0269484483207575,0.0219693787035364,1.92323051672137
"282",2,"N0991","QUARTERLY","BSTS",0.124233495823869,0.0971269556737617,8.50536423938594
"283",3,"N0991","QUARTERLY","ETS",0.0584631571309526,0.0563699356211831,4.94452745421154
"284",4,"N0991","QUARTERLY","THETA",0.0886635800215034,0.0850558666523436,7.45611044500403
"285",5,"N0991","QUARTERLY","BEA",0.0314573027115291,0.025512575625873,2.22736731442318
"286",6,"N0991","QUARTERLY","EAT",0.055935878345669,0.0544650603256877,4.77462280531231
"287",7,"N0991","QUARTERLY","BAT",0.0264825957545869,0.0234096445030648,2.04375164193413
"288",8,"N0991","QUARTERLY","BET",0.0274199901527619,0.0252736229756414,2.21205415199761
"289",9,"N0991","QUARTERLY","BEAT",0.0266368879253461,0.0238208569881685,2.08500015849457
"290",10,"N0991","QUARTERLY","medianBEAT",0.0409375689239218,0.0391696571623598,3.43387898546645
"291",11,"N0991","QUARTERLY","meanBaggedBEAT",0.0373948691902013,0.0315716850779067,2.76488543516967
"292",12,"N0991","QUARTERLY","medianBaggedBEAT",0.0338329650403348,0.0296964961879301,2.59839819375934
"293",13,"N0991","QUARTERLY","meanPertBEAT",0.0339148188286551,0.0289430232898175,2.53503326551909
"294",14,"N0991","QUARTERLY","medianPertBEAT",0.0364957948561262,0.0307089154496628,2.69043827816097
"295",15,"N0992","QUARTERLY","Auto.Arima",0.0414418136421248,0.0334696415904353,3.2301072318459
"296",16,"N0992","QUARTERLY","BSTS",0.131536304264397,0.100689963759629,9.66491767192298
"297",17,"N0992","QUARTERLY","ETS",0.0740251036060864,0.0567264130316727,5.44396879023822
"298",18,"N0992","QUARTERLY","THETA",0.047066013867,0.0419119814276306,4.19797311525717
"299",19,"N0992","QUARTERLY","BEA",0.0812052329494384,0.0614341511513783,5.89081889637799
"300",20,"N0992","QUARTERLY","EAT",0.0408331910174621,0.0345732825463339,3.35509864603987
"301",21,"N0992","QUARTERLY","BAT",0.0568050042445259,0.0450821035440857,4.34209863476259
"302",22,"N0992","QUARTERLY","BET",0.0671266632313234,0.0507469119913732,4.86860581174215
"303",23,"N0992","QUARTERLY","BEAT",0.06052782987364,0.046280657681902,4.44408117600116
"304",24,"N0992","QUARTERLY","medianBEAT",0.05693139934695,0.0426524809326989,4.089324121122
"305",25,"N0992","QUARTERLY","meanBaggedBEAT",0.0448615839706907,0.0415287181269093,4.10938439193498
"306",26,"N0992","QUARTERLY","medianBaggedBEAT",0.0473797846629722,0.0430580844352979,4.27330649718525
"307",27,"N0992","QUARTERLY","meanPertBEAT",0.0446725082845561,0.0416082779411976,4.11260429264414
"308",28,"N0992","QUARTERLY","medianPertBEAT",0.0437605968641659,0.0405806012062175,4.02067579076954
"309",29,"N0993","QUARTERLY","Auto.Arima",0.124983427814546,0.118388243717415,7.55469568504527
"310",30,"N0993","QUARTERLY","BSTS",0.0803660957478619,0.0741624801795316,4.74007905532788
"311",31,"N0993","QUARTERLY","ETS",0.113377145099801,0.106920993498985,6.82073095401513
"312",32,"N0993","QUARTERLY","THETA",0.139357093928985,0.130759214761848,8.3296260044523
"313",33,"N0993","QUARTERLY","BEA",0.105895963066217,0.099823905798644,6.37183523146276
"314",34,"N0993","QUARTERLY","EAT",0.125687201544283,0.118689483992749,7.5683508811709
"315",35,"N0993","QUARTERLY","BAT",0.114258543827094,0.107769979552932,6.87480024827515
"316",36,"N0993","QUARTERLY","BET",0.110413685175351,0.103947562813455,6.63014533793177
"317",37,"N0993","QUARTERLY","BEAT",0.114012400065993,0.107557733039445,6.86128292471014
"318",38,"N0993","QUARTERLY","medianBEAT",0.118365376812009,0.111770433794567,7.12924168533326
"319",39,"N0993","QUARTERLY","meanBaggedBEAT",0.113088611388641,0.106959031275944,6.82595142921341
"320",40,"N0993","QUARTERLY","medianBaggedBEAT",0.113305755674259,0.106707203068041,6.80502862112114
"321",41,"N0993","QUARTERLY","meanPertBEAT",0.0996323100475808,0.0935511284300872,5.9651428065489
"322",42,"N0993","QUARTERLY","medianPertBEAT",0.0939572572529047,0.0875752576526853,5.57832371306389
"323",43,"N0994","QUARTERLY","Auto.Arima",0.0988593650435254,0.0894353889012813,6.28817423214231
"324",44,"N0994","QUARTERLY","BSTS",0.111684825466696,0.0986868843461546,6.93892079818463
"325",45,"N0994","QUARTERLY","ETS",0.0876318080203189,0.0803006339681859,5.63818536163885
"326",46,"N0994","QUARTERLY","THETA",0.0474704186641889,0.0301454800594822,2.0610763567811
"327",47,"N0994","QUARTERLY","BEA",0.0992686624853826,0.0894743024052073,6.28842679732193
"328",48,"N0994","QUARTERLY","EAT",0.0659752984243101,0.0613475142035291,4.29304932262396
"329",49,"N0994","QUARTERLY","BAT",0.0729925323844188,0.0674762643295187,4.72662780147255
"330",50,"N0994","QUARTERLY","BET",0.0696979658586661,0.0644313460184869,4.50996484463806
"331",51,"N0994","QUARTERLY","BEAT",0.0765169637077008,0.0706823567391855,4.95451719151412
"332",52,"N0994","QUARTERLY","medianBEAT",0.0930866768998081,0.0846125301938365,5.94470476275334
"333",53,"N0994","QUARTERLY","meanBaggedBEAT",0.0755745634293993,0.0699118000610841,4.90051332012888
"334",54,"N0994","QUARTERLY","medianBaggedBEAT",0.0787954044687264,0.0726320621275813,5.09164971487597
"335",55,"N0994","QUARTERLY","meanPertBEAT",0.0572433098065952,0.0514755493994862,3.58575514665761
"336",56,"N0994","QUARTERLY","medianPertBEAT",0.0642134171104354,0.0588561369453974,4.10763083808193
"337",57,"N0995","QUARTERLY","Auto.Arima",0.0442755494065331,0.0392667162600225,2.90999235736689
"338",58,"N0995","QUARTERLY","BSTS",0.0529204547387449,0.0437438170724748,3.24051116392611
"339",59,"N0995","QUARTERLY","ETS",0.0508099819117763,0.0420078579708793,3.09250748165167
"340",60,"N0995","QUARTERLY","THETA",0.0718214966765765,0.0611549858434303,4.49076528707588
"341",61,"N0995","QUARTERLY","BEA",0.0489006221132602,0.0408304501471561,3.01508478619838
"342",62,"N0995","QUARTERLY","EAT",0.0552106424505074,0.0466541177658407,3.43423072934734
"343",63,"N0995","QUARTERLY","BAT",0.0555445518915869,0.0461993649413882,3.40288856302838
"344",64,"N0995","QUARTERLY","BET",0.0579826843223791,0.047877655648615,3.52278467433635
